model,seed,video_id,category,ground_truth,transformation,transformation_family,severity,prob_fake,pred_fake,correct,SO,SO@10,SO@20,SO@30,IoU,IoU@10,IoU@20,IoU@30,saliency_mass,hit_rate,saliency_entropy,faithfulness,faithfulness_blur,faithfulness_zero,faithfulness_mean,ES_cos,explanation_IoU,explanation_IoU@10,explanation_IoU@20,explanation_IoU@30,prediction_preserved,n_valid_frames,n_failed_frames
resnet50,123,607_683,NeuralTextures,1,darkening_sev2,darkening,2,0.7972853654309323,0.9342105263157895,0.9342105263157895,0.3052890330218104,0.32452254054713664,0.3052890330218104,0.2898898057099172,0.16960092645801864,0.09988934730496861,0.16960092645801864,0.21027652358476484,0.29527784770295024,0.3815789473684211,16.785969131871273,-0.18757126911690356,-0.18757126911690356,0.2642877695983962,0.08247784093806616,0.8712996154729151,0.6283619579509118,0.5417071799281428,0.6283619579509118,0.6599416394627873,0.9342105263157895,76,0
resnet50,123,607_683,NeuralTextures,1,darkening_sev3,darkening,3,0.2489440472502457,0.039473684210526314,0.039473684210526314,0.2906016860913594,0.287172996942842,0.2906016860913594,0.28919632691723784,0.1637344022520495,0.09945426458106896,0.1637344022520495,0.20199784857770794,0.26503440390427363,0.19736842105263158,16.745432627828496,-0.0691447337893279,-0.0691447337893279,-0.056973624484319425,0.022221347586692943,0.2894011500682284,0.11177108420145981,0.06414472008152423,0.11177108420145981,0.1565578054032658,0.039473684210526314,76,0
resnet50,123,607_683,NeuralTextures,1,jpeg_sev1,jpeg,1,0.9987047738150546,1.0,1.0,0.3143555755336127,0.35386677796709104,0.3143555755336127,0.30061396194695006,0.1746280455497197,0.11142852811711218,0.1746280455497197,0.21341491463744533,0.31020459401710965,0.3684210526315789,16.594662390257184,-0.0012239092274715514,-0.0012239092274715514,0.18453940200178243,0.06146579039724245,0.9963623704938419,0.9274199643724161,0.8883760818836738,0.9274199643724161,0.9433346966773684,1.0,76,0
resnet50,123,607_683,NeuralTextures,1,jpeg_sev2,jpeg,2,0.9971867909556941,1.0,1.0,0.32723214557274466,0.3578722560183659,0.32723214557274466,0.30932691043462474,0.18401826383150147,0.11293650959455236,0.18401826383150147,0.22239119617813938,0.3164583054136891,0.3815789473684211,16.588427593833522,-0.0027377425055754344,-0.0027377425055754344,0.20585902897935163,0.06102206910911354,0.9877592177959998,0.8744226704112464,0.8013311579265734,0.8744226704112464,0.9054144552417084,1.0,76,0
resnet50,123,607_683,NeuralTextures,1,jpeg_sev3,jpeg,3,0.34795732955497344,0.23684210526315788,0.23684210526315788,0.19914838480910946,0.19053107711221792,0.19914838480910946,0.21999975948238196,0.10015250354370733,0.055212969003629736,0.10015250354370733,0.14564642771307176,0.2067371275279549,0.25,16.508258932515194,-0.43694673890345975,-0.43694673890345975,0.1256743982667103,-0.13130531560531572,0.5349481069357632,0.2737592303420914,0.172658799644576,0.2737592303420914,0.331442756318605,0.23684210526315788,76,0
resnet50,123,607_683,NeuralTextures,1,resize_sev1,resize,1,0.9982663502818659,1.0,1.0,0.3155382780437193,0.3531773923865414,0.3155382780437193,0.30159252962167,0.17562890000916956,0.11119127838654208,0.17562890000916956,0.2149155132401669,0.3103848836323068,0.35526315789473684,16.603328102513363,-0.0016575087057916263,-0.0016575087057916263,0.17967601591034935,0.06274362378998802,0.9986008132966899,0.9541564986383015,0.9309914096578421,0.9541564986383015,0.9648389019762306,1.0,76,0
resnet50,123,607_683,NeuralTextures,1,resize_sev2,resize,2,0.9984426976818788,1.0,1.0,0.3143014322511245,0.3555131063961818,0.3143014322511245,0.3005705139583492,0.17482777139860825,0.11212176745603201,0.17482777139860825,0.21394192970785939,0.31004701330871887,0.3684210526315789,16.600347569114284,-0.0014685102199252815,-0.0014685102199252815,0.17280884557648704,0.061836869308822984,0.9980476271498017,0.9440698185661205,0.9181934402678938,0.9440698185661205,0.956052920118244,1.0,76,0
resnet50,123,607_683,NeuralTextures,1,resize_sev3,resize,3,0.998695034729807,1.0,1.0,0.3192310146227108,0.3566567791534086,0.3192310146227108,0.3049823084392077,0.17840664867979888,0.11256109644233492,0.17840664867979888,0.21845669123575737,0.31351062501438964,0.3815789473684211,16.59941429840891,-0.0012095672519583016,-0.0012095672519583016,0.15815934852549898,0.06232284087883794,0.9969996543485395,0.935334554693846,0.9001017468322727,0.935334554693846,0.947303824162954,1.0,76,0
resnet50,123,671,Original,0,brightening_sev1,brightening,1,0.00013452534188025875,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,86,0
resnet50,123,671,Original,0,brightening_sev2,brightening,2,0.00014805774646952987,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,86,0
resnet50,123,671,Original,0,brightening_sev3,brightening,3,0.0007698853041590281,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,86,0
resnet50,123,671,Original,0,clean,clean,0,0.00020209927067275528,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,86,0
resnet50,123,671,Original,0,darkening_sev1,darkening,1,0.0002053031332971326,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,86,0
resnet50,123,671,Original,0,darkening_sev2,darkening,2,0.0006403117357728324,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,86,0
resnet50,123,671,Original,0,darkening_sev3,darkening,3,0.012051597496137231,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,86,0
resnet50,123,671,Original,0,jpeg_sev1,jpeg,1,0.00015213610593193354,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,86,0
resnet50,123,671,Original,0,jpeg_sev2,jpeg,2,8.563870770281966e-05,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,86,0
resnet50,123,671,Original,0,jpeg_sev3,jpeg,3,0.0001288464927182153,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,86,0
resnet50,123,671,Original,0,resize_sev1,resize,1,0.00123728595886052,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,86,0
resnet50,123,671,Original,0,resize_sev2,resize,2,0.008460370669042204,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,86,0
resnet50,123,671,Original,0,resize_sev3,resize,3,0.022722611159372477,0.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,86,0
resnet50,123,671_677,Deepfakes,1,brightening_sev1,brightening,1,0.9210708567569422,0.9651162790697675,0.9651162790697675,0.3933662128782725,0.46481299989340974,0.3933662128782725,0.34804250265137904,0.21575236565401265,0.14310276083484974,0.21575236565401265,0.2505722110867374,0.40635781984890545,0.5465116279069767,15.986629763314891,-0.0785085014825643,-0.0785085014825643,0.7779691079631448,0.7849836762301451,0.9899469098356259,0.9089955834650442,0.8717350858336007,0.9089955834650442,0.9265685037111061,0.9883720930232558,86,0
resnet50,123,671_677,Deepfakes,1,brightening_sev2,brightening,2,0.9149998445930176,0.9534883720930233,0.9534883720930233,0.38174331943946715,0.4462794162058892,0.38174331943946715,0.3419330767797523,0.2065195851458431,0.13569343394835304,0.2065195851458431,0.2440590056944746,0.39528202953504477,0.5465116279069767,15.982615603957065,-0.08359950239401913,-0.08359950239401913,0.7654746146222879,0.792238628123562,0.9707962163953595,0.8590996624445099,0.8102778432034119,0.8590996624445099,0.8766990921381362,0.9302325581395349,86,0
resnet50,123,671_677,Deepfakes,1,brightening_sev3,brightening,3,0.6724526948568974,0.7093023255813954,0.7093023255813954,0.3037466374529396,0.3603166761788919,0.3037466374529396,0.2591578791266432,0.15562974927077053,0.10664723433117086,0.15562974927077053,0.17093699212728722,0.32860667647213604,0.47674418604651164,15.70609305625738,-0.29176066029508224,-0.29176066029508224,0.5886083688643804,0.6339216747089035,0.885814122964651,0.6863114164177525,0.6239622007925029,0.6863114164177525,0.7065508702498275,0.7325581395348837,86,0
resnet50,123,671_677,Deepfakes,1,clean,clean,0,0.9565269228417513,0.9767441860465116,0.9767441860465116,0.3984764752040508,0.4735886290801123,0.3984764752040508,0.3491714276395912,0.21922908281569578,0.1464747692528144,0.21922908281569578,0.25109987656130917,0.4069607821538043,0.5465116279069767,16.04936727257662,-0.043139046491231986,-0.043139046491231986,0.795305821654755,0.8307929981803132,,,,,,,86,0
resnet50,123,671_677,Deepfakes,1,darkening_sev1,darkening,1,0.9301305468692336,0.9651162790697675,0.9651162790697675,0.40369890696884086,0.47545895543550626,0.40369890696884086,0.3523684767965465,0.2233472949295636,0.14736342364657287,0.2233472949295636,0.2545006652775511,0.41037795848081554,0.5348837209302325,16.03263105348099,-0.06882645986800966,-0.06882645986800966,0.7173392048408819,0.7596043796646733,0.987809923269831,0.8844449146309035,0.8418042082015308,0.8844449146309035,0.9122598971219857,0.9651162790697675,86,0
resnet50,123,671_677,Deepfakes,1,darkening_sev2,darkening,2,0.7191834258305472,0.7790697674418605,0.7790697674418605,0.36282832055391373,0.4271930438499631,0.36282832055391373,0.3118199389095679,0.19739500283103398,0.1307795915705552,0.19739500283103398,0.2196420291933887,0.37899430826957997,0.4883720930232558,15.878707630689753,-0.2640307050978028,-0.2640307050978028,0.4449851455188595,0.4838414561696524,0.9155130511048302,0.763190624148103,0.687244566942555,0.763190624148103,0.7827922022738167,0.8023255813953488,86,0
resnet50,123,671_677,Deepfakes,1,darkening_sev3,darkening,3,0.443691223599883,0.4186046511627907,0.4186046511627907,0.233163286108533,0.26242575484946035,0.233163286108533,0.20042952301238565,0.11688785578659246,0.07610751858558092,0.11688785578659246,0.12828478902079524,0.24525969110777318,0.3372093023255814,15.774591279584309,-0.2229156657880129,-0.2229156657880129,0.1419245020248169,0.2561670175894315,0.7268071187521932,0.5371532794957647,0.4450612798206153,0.5371532794957647,0.5537727016997809,0.4418604651162791,86,0
resnet50,123,671_677,Deepfakes,1,jpeg_sev1,jpeg,1,0.9347932902273051,0.9651162790697675,0.9651162790697675,0.38980577632148594,0.4634864297399558,0.38980577632148594,0.34274778995564625,0.21261218053527564,0.1425320413397225,0.21261218053527564,0.24451740569192915,0.4021965404979328,0.5465116279069767,16.000826181367387,-0.06492213917852831,-0.06492213917852831,0.7782803508344778,0.8136124312661068,0.9926272267917596,0.9197192841777269,0.8827712832124127,0.9197192841777269,0.9318439697157044,0.9883720930232558,86,0
resnet50,123,671_677,Deepfakes,1,jpeg_sev2,jpeg,2,0.42941944811325305,0.4186046511627907,0.4186046511627907,0.2788209100842282,0.32742589332293526,0.2788209100842282,0.23960822800598935,0.14947662403259868,0.09910719027855242,0.14947662403259868,0.16789658273702637,0.2980838363640549,0.3953488372093023,15.810558862464372,-0.47775569236918547,-0.47775569236918547,0.3351375228565641,0.34916364067832417,0.7903139920602075,0.6217853996344982,0.5556172717102068,0.6217853996344982,0.6310315843893899,0.4418604651162791,86,0
resnet50,123,671_677,Deepfakes,1,jpeg_sev3,jpeg,3,0.0007343026845350657,0.0,0.0,0.008172271755584692,0.004843877535210048,0.008172271755584692,0.010697302571613042,0.0032038131974957474,0.0012074055187688254,0.0032038131974957474,0.005310902610572088,0.010472069267912885,0.0,16.182862581208695,-0.0009088598727366778,-0.0009088598727366778,5.967529072814426e-05,-0.0004891798830930012,0.04102804075915076,0.00848315449475182,0.002229790823149073,0.00848315449475182,0.03859863381894434,0.023255813953488372,86,0
resnet50,123,671_677,Deepfakes,1,resize_sev1,resize,1,0.9785243522289188,0.9883720930232558,0.9883720930232558,0.3994139707387011,0.4740824806240378,0.3994139707387011,0.35290814915487917,0.219343806845926,0.14651728223670213,0.219343806845926,0.25417261294779475,0.4060159601676505,0.5465116279069767,16.089943841446278,-0.02121682915576665,-0.02121682915576665,0.7139145708101433,0.8054087903610495,0.9962580634440057,0.9382252421865139,0.9184205714731392,0.9382252421865139,0.9462807162622948,0.9883720930232558,86,0
resnet50,123,671_677,Deepfakes,1,resize_sev2,resize,2,0.9826495931592099,0.9883720930232558,0.9883720930232558,0.40102220975818015,0.4771818556722641,0.40102220975818015,0.35399371756416864,0.22031495224706132,0.14763311419767555,0.22031495224706132,0.2549112189530096,0.40521485769844107,0.5465116279069767,16.12155790107195,-0.016992407482723817,-0.016992407482723817,0.6442882194248742,0.7667825044414331,0.993674919062288,0.9173553910166272,0.8937639557039811,0.9173553910166272,0.9308551848046792,0.9883720930232558,86,0
resnet50,123,671_677,Deepfakes,1,resize_sev3,resize,3,0.9888779576434645,1.0,1.0,0.3878622312425514,0.4690300205897116,0.3878622312425514,0.34216759570261235,0.21012182553445674,0.14435654123900743,0.21012182553445674,0.24253493220326536,0.3972155144191806,0.5465116279069767,16.099141098732172,-0.010401131801826967,-0.010401131801826967,0.6195648108110872,0.7915657084695128,0.987533305189604,0.8863776313764956,0.8489292669145855,0.8863776313764956,0.912668081739567,0.9767441860465116,86,0
resnet50,123,671_677,Face2Face,1,brightening_sev1,brightening,1,0.9279321043551723,0.9620253164556962,0.9620253164556962,0.3403653248371063,0.43147742528412286,0.3403653248371063,0.2784462569279634,0.18586482264714857,0.13644595933456344,0.18586482264714857,0.1918152767718818,0.3526785968301607,0.4810126582278481,16.010482148279117,-0.07188334306584125,-0.07188334306584125,0.7860394627374562,0.8122077614917785,0.9913006575787456,0.9159495600492101,0.8735148095706278,0.9159495600492101,0.9362634319513743,0.9873417721518988,79,0
resnet50,123,671_677,Face2Face,1,brightening_sev2,brightening,2,0.9346749322795416,0.9746835443037974,0.9746835443037974,0.336539020049162,0.43017024307922974,0.336539020049162,0.2765546816293431,0.1828433004356014,0.13586065416620402,0.1828433004356014,0.19002868170298534,0.3499347075739464,0.4936708860759494,16.00729152824305,-0.06462613158399541,-0.06462613158399541,0.781068617925991,0.8264924354049601,0.9804733831644552,0.8726252345164723,0.820155993457188,0.8726252345164723,0.8917160222732348,0.9493670886075949,79,0
resnet50,123,671_677,Face2Face,1,brightening_sev3,brightening,3,0.6767686775817736,0.7088607594936709,0.7088607594936709,0.2685210483337513,0.35675546403813846,0.2685210483337513,0.21205806593528057,0.13797900692224155,0.10873480288673622,0.13797900692224155,0.13628557913324518,0.3067604794293537,0.46835443037974683,15.73084255411655,-0.2861876737877514,-0.2861876737877514,0.5954877263586379,0.6419941306167983,0.8884691223959685,0.6911886324235736,0.6203447233665866,0.6911886324235736,0.7196359387598787,0.7341772151898734,79,0
resnet50,123,671_677,Face2Face,1,clean,clean,0,0.9579353448050686,0.9746835443037974,0.9746835443037974,0.3444802289011485,0.4365329018190076,0.3444802289011485,0.2796757722609844,0.1888774040571084,0.13848197034493415,0.1888774040571084,0.19290995246150103,0.3511832616450565,0.4810126582278481,16.072100277188458,-0.04184473291793952,-0.04184473291793952,0.8029269597292701,0.8574786393938563,,,,,,,79,0
resnet50,123,671_677,Face2Face,1,darkening_sev1,darkening,1,0.9277005595496938,0.9620253164556962,0.9620253164556962,0.34950128485613957,0.4405143094372883,0.34950128485613957,0.2826306321591271,0.1929266580406949,0.14018046045421648,0.1929266580406949,0.19604834084182968,0.3570323796776843,0.4810126582278481,16.047577242308027,-0.07165828234032735,-0.07165828234032735,0.7233161519788489,0.775145892996954,0.9872850941663405,0.882923492007092,0.836656775473187,0.882923492007092,0.9111151804626645,0.9620253164556962,79,0
resnet50,123,671_677,Face2Face,1,darkening_sev2,darkening,2,0.7074409514854226,0.759493670886076,0.759493670886076,0.3118055369307718,0.4020973469514052,0.3118055369307718,0.24737180921314875,0.16868902280070486,0.12641307047951775,0.16868902280070486,0.16723866360415648,0.33468585408344503,0.4936708860759494,15.886949684046492,-0.2750441157553769,-0.2750441157553769,0.44016051644907345,0.47167430690760853,0.9100555549751622,0.7562748594549,0.6761040586198057,0.7562748594549,0.7762469434317208,0.7848101265822784,79,0
resnet50,123,671_677,Face2Face,1,darkening_sev3,darkening,3,0.43281087930066675,0.379746835443038,0.379746835443038,0.20091667995083368,0.2615355499185267,0.20091667995083368,0.16416193573473895,0.10038098947952638,0.0781147344639505,0.10038098947952638,0.10272971178133418,0.23429168067487124,0.3670886075949367,15.765732113319107,-0.21992326659869543,-0.21992326659869543,0.1328493058681488,0.25261091221053195,0.7207475257681949,0.5316562152696552,0.43313136419340376,0.5316562152696552,0.5530669159679515,0.4050632911392405,79,0
resnet50,123,671_677,Face2Face,1,jpeg_sev1,jpeg,1,0.9310810108067868,0.9620253164556962,0.9620253164556962,0.33777933382263653,0.43230783360854774,0.33777933382263653,0.2737577222146961,0.18382860290684372,0.13679224329783293,0.18382860290684372,0.1872875276372904,0.3505493163186037,0.4936708860759494,16.01429129250442,-0.06871810946849323,-0.06871810946849323,0.7859467771140081,0.8389186436381144,0.9923947430384491,0.9205656656842347,0.8788542397216287,0.9205656656842347,0.9319984280531471,0.9873417721518988,79,0
resnet50,123,671_677,Face2Face,1,jpeg_sev2,jpeg,2,0.4179294055483976,0.4050632911392405,0.4050632911392405,0.22978816587164225,0.3088313597431815,0.22978816587164225,0.17792794009505203,0.1190139901354955,0.09447397833187747,0.1190139901354955,0.11463551508209772,0.26520975045178613,0.4050632911392405,15.81822105600864,-0.4850260233314991,-0.4850260233314991,0.33008061562918267,0.3631099717598703,0.7829835722152636,0.612026649156621,0.5405489530011126,0.612026649156621,0.6252958888672943,0.43037974683544306,79,0
resnet50,123,671_677,Face2Face,1,jpeg_sev3,jpeg,3,0.0006543314097764803,0.0,0.0,0.0062520351914752605,0.0006266048534496329,0.0062520351914752605,0.015008110789473873,0.0025082220692688394,0.00015069338343768606,0.0025082220692688394,0.007654906865415216,0.014299275380839057,0.0,16.182569419281393,-0.0008305322455409264,-0.0008305322455409264,-3.165486929061621e-05,-0.00043189113605448544,0.04394326719599909,0.009234826412008313,0.0024273672252002566,0.009234826412008313,0.04168196739387839,0.02531645569620253,79,0
resnet50,123,671_677,Face2Face,1,resize_sev1,resize,1,0.9811368071580235,0.9873417721518988,0.9873417721518988,0.348854559090615,0.43798889357112936,0.348854559090615,0.2861823398148933,0.19211891329842073,0.13907844746949255,0.19211891329842073,0.1990690623495709,0.35143013029478354,0.46835443037974683,16.112341868726514,-0.018715512903430754,-0.018715512903430754,0.7100503333856033,0.8309742759300184,0.9962507696357497,0.9402428971982238,0.9172380795646282,0.9402428971982238,0.94748581513059,0.9873417721518988,79,0
resnet50,123,671_677,Face2Face,1,resize_sev2,resize,2,0.985603314411791,0.9873417721518988,0.9873417721518988,0.351476927004454,0.4406049181983435,0.351476927004454,0.28774564915119843,0.19407633876335062,0.14015014129489062,0.19407633876335062,0.20051318791217945,0.3506079420021321,0.46835443037974683,16.14256045184558,-0.014290481428556765,-0.014290481428556765,0.6390860083548329,0.7930750819512561,0.9940630431379445,0.9211703936118721,0.895381040146046,0.9211703936118721,0.9341610119277973,0.9873417721518988,79,0
resnet50,123,671_677,Face2Face,1,resize_sev3,resize,3,0.9931809185426447,1.0,1.0,0.34356479479892815,0.43574068643887276,0.34356479479892815,0.28020154342755205,0.1879946386903304,0.13816060646042813,0.1879946386903304,0.19313348635923197,0.34764099394148407,0.4936708860759494,16.11482472962971,-0.006599851046936378,-0.006599851046936378,0.6119718957173673,0.8138173092392427,0.9889175777928678,0.8953674266266585,0.8515427243148994,0.8953674266266585,0.9199655539724167,0.9746835443037974,79,0
resnet50,123,671_677,FaceSwap,1,brightening_sev1,brightening,1,0.9279321043551723,0.9620253164556962,0.9620253164556962,0.2905558806700516,0.32154875448350473,0.2905558806700516,0.248308942040163,0.17592373218934299,0.1140285497365551,0.17592373218934299,0.18705457632871242,0.2778308110852563,0.189873417721519,16.010482148279117,-0.07188334306584125,-0.07188334306584125,0.7860394627374562,0.8122077614917785,0.9913006575787456,0.9159495600492101,0.8735148095706278,0.9159495600492101,0.9362634319513743,0.9873417721518988,79,0
resnet50,123,671_677,FaceSwap,1,brightening_sev2,brightening,2,0.9346749322795416,0.9746835443037974,0.9746835443037974,0.2858535815882728,0.31932193410438486,0.2858535815882728,0.24615243244306312,0.17204241720366936,0.11303460050094119,0.17204241720366936,0.1850533984622186,0.27484289009276813,0.21518987341772153,16.00729152824305,-0.06462613158399541,-0.06462613158399541,0.781068617925991,0.8264924354049601,0.9804733831644552,0.8726252345164723,0.820155993457188,0.8726252345164723,0.8917160222732348,0.9493670886075949,79,0
resnet50,123,671_677,FaceSwap,1,brightening_sev3,brightening,3,0.6767686775817736,0.7088607594936709,0.7088607594936709,0.2216168720870876,0.2737429924733033,0.2216168720870876,0.18508962089738748,0.12535161733376715,0.09414493542136086,0.12535161733376715,0.12988413047949263,0.243764016909755,0.25316455696202533,15.73084255411655,-0.2861876737877514,-0.2861876737877514,0.5954877263586379,0.6419941306167983,0.8884691223959685,0.6911886324235736,0.6203447233665866,0.6911886324235736,0.7196359387598787,0.7341772151898734,79,0
resnet50,123,671_677,FaceSwap,1,clean,clean,0,0.9579353448050686,0.9746835443037974,0.9746835443037974,0.29508657353082424,0.32485192214388886,0.29508657353082424,0.24954477446977302,0.1795473870089045,0.11553988306475695,0.1795473870089045,0.18829947122102944,0.27847662649939464,0.27848101265822783,16.072100277188458,-0.04184473291793952,-0.04184473291793952,0.8029269597292701,0.8574786393938563,,,,,,,79,0
resnet50,123,671_677,FaceSwap,1,darkening_sev1,darkening,1,0.9277005595496938,0.9620253164556962,0.9620253164556962,0.29880882717318036,0.3234252246432926,0.29880882717318036,0.25136009647829766,0.18286686655792828,0.1149491823555085,0.18286686655792828,0.19047048363403477,0.27994902207313277,0.24050632911392406,16.047577242308027,-0.07165828234032735,-0.07165828234032735,0.7233161519788489,0.775145892996954,0.9872850941663405,0.882923492007092,0.836656775473187,0.882923492007092,0.9111151804626645,0.9620253164556962,79,0
resnet50,123,671_677,FaceSwap,1,darkening_sev2,darkening,2,0.7074409514854226,0.759493670886076,0.759493670886076,0.2630921754797139,0.2923824625042114,0.2630921754797139,0.21670720656322112,0.15715594194966911,0.10235388575753437,0.15715594194966911,0.15967820018942358,0.25507812460283313,0.22784810126582278,15.886949684046492,-0.2750441157553769,-0.2750441157553769,0.44016051644907345,0.47167430690760853,0.9100555549751622,0.7562748594549,0.6761040586198057,0.7562748594549,0.7762469434317208,0.7848101265822784,79,0
resnet50,123,671_677,FaceSwap,1,darkening_sev3,darkening,3,0.43281087930066675,0.379746835443038,0.379746835443038,0.166099195754455,0.19892176349720575,0.166099195754455,0.1398471752518099,0.0916466699424304,0.06699054639052753,0.0916466699424304,0.09534001293900653,0.1815613289857009,0.20253164556962025,15.765732113319107,-0.21992326659869543,-0.21992326659869543,0.1328493058681488,0.25261091221053195,0.7207475257681949,0.5316562152696552,0.43313136419340376,0.5316562152696552,0.5530669159679515,0.4050632911392405,79,0
resnet50,123,671_677,FaceSwap,1,jpeg_sev1,jpeg,1,0.9310810108067868,0.9620253164556962,0.9620253164556962,0.2874994757476349,0.32186759255922404,0.2874994757476349,0.24430377635286868,0.17327846531251112,0.11420409249100608,0.17327846531251112,0.18296084399805815,0.2763285004876245,0.25316455696202533,16.01429129250442,-0.06871810946849323,-0.06871810946849323,0.7859467771140081,0.8389186436381144,0.9923947430384491,0.9205656656842347,0.8788542397216287,0.9205656656842347,0.9319984280531471,0.9873417721518988,79,0
resnet50,123,671_677,FaceSwap,1,jpeg_sev2,jpeg,2,0.4179294055483976,0.4050632911392405,0.4050632911392405,0.19021220806939887,0.23371941415779265,0.19021220806939887,0.1519924262291571,0.10878421682941453,0.08022250767481702,0.10878421682941453,0.10679331400143548,0.20350928096032314,0.189873417721519,15.81822105600864,-0.4850260233314991,-0.4850260233314991,0.33008061562918267,0.3631099717598703,0.7829835722152636,0.612026649156621,0.5405489530011126,0.612026649156621,0.6252958888672943,0.43037974683544306,79,0
resnet50,123,671_677,FaceSwap,1,jpeg_sev3,jpeg,3,0.0006543314097764803,0.0,0.0,0.0025730861791149156,9.297308703318734e-05,0.0025730861791149156,0.008103600755130402,0.0011649920252865343,2.5880355086731177e-05,0.0011649920252865343,0.004538086765441875,0.00863269702016236,0.0,16.182569419281393,-0.0008305322455409264,-0.0008305322455409264,-3.165486929061621e-05,-0.00043189113605448544,0.04394326719599909,0.009234826412008313,0.0024273672252002566,0.009234826412008313,0.04168196739387839,0.02531645569620253,79,0
resnet50,123,671_677,FaceSwap,1,resize_sev1,resize,1,0.9811368071580235,0.9873417721518988,0.9873417721518988,0.29915039581948577,0.32502587605944877,0.29915039581948577,0.25514927194458903,0.1828689203580425,0.11563502706310325,0.1828689203580425,0.19405791374859685,0.279567622746198,0.26582278481012656,16.112341868726514,-0.018715512903430754,-0.018715512903430754,0.7100503333856033,0.8309742759300184,0.9962507696357497,0.9402428971982238,0.9172380795646282,0.9402428971982238,0.94748581513059,0.9873417721518988,79,0
resnet50,123,671_677,FaceSwap,1,resize_sev2,resize,2,0.985603314411791,0.9873417721518988,0.9873417721518988,0.3012146787648836,0.32736966639718595,0.3012146787648836,0.256844468238156,0.184533392190096,0.11669552045959335,0.184533392190096,0.19582316052747292,0.279346927565762,0.24050632911392406,16.14256045184558,-0.014290481428556765,-0.014290481428556765,0.6390860083548329,0.7930750819512561,0.9940630431379445,0.9211703936118721,0.895381040146046,0.9211703936118721,0.9341610119277973,0.9873417721518988,79,0
resnet50,123,671_677,FaceSwap,1,resize_sev3,resize,3,0.9931809185426447,1.0,1.0,0.29264490094893214,0.32770612937398247,0.29264490094893214,0.25049744041636485,0.17745446686069735,0.11678957516764851,0.17745446686069735,0.1891036676255195,0.277443621724974,0.2911392405063291,16.11482472962971,-0.006599851046936378,-0.006599851046936378,0.6119718957173673,0.8138173092392427,0.9889175777928678,0.8953674266266585,0.8515427243148994,0.8953674266266585,0.9199655539724167,0.9746835443037974,79,0
resnet50,123,671_677,NeuralTextures,1,brightening_sev1,brightening,1,0.9279321043551723,0.9620253164556962,0.9620253164556962,0.3403653248371063,0.43147742528412286,0.3403653248371063,0.2784462569279634,0.18586482264714857,0.13644595933456344,0.18586482264714857,0.1918152767718818,0.3526785968301607,0.4810126582278481,16.010482148279117,-0.07188334306584125,-0.07188334306584125,0.7860394627374562,0.8122077614917785,0.9913006575787456,0.9159495600492101,0.8735148095706278,0.9159495600492101,0.9362634319513743,0.9873417721518988,79,0
resnet50,123,671_677,NeuralTextures,1,brightening_sev2,brightening,2,0.9346749322795416,0.9746835443037974,0.9746835443037974,0.336539020049162,0.43017024307922974,0.336539020049162,0.2765546816293431,0.1828433004356014,0.13586065416620402,0.1828433004356014,0.19002868170298534,0.3499347075739464,0.4936708860759494,16.00729152824305,-0.06462613158399541,-0.06462613158399541,0.781068617925991,0.8264924354049601,0.9804733831644552,0.8726252345164723,0.820155993457188,0.8726252345164723,0.8917160222732348,0.9493670886075949,79,0
resnet50,123,671_677,NeuralTextures,1,brightening_sev3,brightening,3,0.6767686775817736,0.7088607594936709,0.7088607594936709,0.2685210483337513,0.35675546403813846,0.2685210483337513,0.21205806593528057,0.13797900692224155,0.10873480288673622,0.13797900692224155,0.13628557913324518,0.3067604794293537,0.46835443037974683,15.73084255411655,-0.2861876737877514,-0.2861876737877514,0.5954877263586379,0.6419941306167983,0.8884691223959685,0.6911886324235736,0.6203447233665866,0.6911886324235736,0.7196359387598787,0.7341772151898734,79,0
resnet50,123,671_677,NeuralTextures,1,clean,clean,0,0.9579353448050686,0.9746835443037974,0.9746835443037974,0.3444802289011485,0.4365329018190076,0.3444802289011485,0.2796757722609844,0.1888774040571084,0.13848197034493415,0.1888774040571084,0.19290995246150103,0.3511832616450565,0.4810126582278481,16.072100277188458,-0.04184473291793952,-0.04184473291793952,0.8029269597292701,0.8574786393938563,,,,,,,79,0
