model,seed,category,video_id,ground_truth,transformation,transformation_family,severity,prob_fake,pred_fake,correct,SO,SO@10,SO@20,SO@30,IoU,IoU@10,IoU@20,IoU@30,saliency_mass,hit_rate,saliency_entropy,faithfulness,faithfulness_blur,faithfulness_zero,faithfulness_mean,ES_cos,explanation_IoU,explanation_IoU@10,explanation_IoU@20,explanation_IoU@30,prediction_preserved,n_valid_frames,n_failed_frames
xception,2024,Face2Face,876_891,1,resize_sev2,resize,2,0.8203721173308991,0.8783783783783784,0.8783783783783784,0.13155748951733612,0.16869558875407384,0.13155748951733612,0.11242053611636238,0.07469999118836161,0.05707444994852503,0.07469999118836161,0.07791239624959903,0.14048142365637603,0.1891891891891892,14.360493608423182,-0.04117157677742272,-0.04117157677742272,0.6595014634674314,0.7464844931256831,0.9074568567058326,0.5989616862626373,0.6175044159109278,0.5989616862626373,0.6166603979329844,0.7567567567567568,74,0
xception,2024,Face2Face,876_891,1,resize_sev3,resize,3,0.16915339081724348,0.14864864864864866,0.14864864864864866,0.0428544579365777,0.03419530109444967,0.0428544579365777,0.04942276945392324,0.01940439792302658,0.009483936568384583,0.01940439792302658,0.02898408621909915,0.051320709842525916,0.12162162162162163,14.754641623110384,-0.12142934263809707,-0.12142934263809707,0.08823078475275858,0.11684232400856107,0.5325247656488225,0.24322756529530395,0.13158651322746773,0.24322756529530395,0.3414486184607176,0.5135135135135135,74,0
xception,2024,Face2Face,891_876,1,brightening_sev1,brightening,1,0.9597234901370881,0.9493670886075949,0.9493670886075949,0.2599083502077961,0.2857528806669735,0.2599083502077961,0.2228081076654419,0.16298620134401703,0.09816183512438494,0.16298620134401703,0.17770504227851197,0.2610201808405661,0.3037974683544304,14.666637625875353,0.0011234953763741573,0.0011234953763741573,0.7058448497135239,0.40035853174196767,0.9963518286026941,0.9498054749479116,0.9401817738689348,0.9498054749479116,0.9395792340669699,1.0,79,0
xception,2024,Face2Face,891_876,1,brightening_sev2,brightening,2,0.9561814688429048,0.9620253164556962,0.9620253164556962,0.2590460298228232,0.2797768985283009,0.2590460298228232,0.22406224771282487,0.16209304925315884,0.09599165172825588,0.16209304925315884,0.17875095565013516,0.25849229775661053,0.2911392405063291,14.692430544503127,0.004688564169256009,0.004688564169256009,0.6885450838761451,0.28392749758366537,0.9861316238615645,0.901723722657311,0.8829187538224887,0.901723722657311,0.8926376239142695,0.9873417721518988,79,0
xception,2024,Face2Face,891_876,1,brightening_sev3,brightening,3,0.9531511824719513,0.9493670886075949,0.9493670886075949,0.2634713338177737,0.2837812728804253,0.2634713338177737,0.2273503606717942,0.16611637420242742,0.09746300182464526,0.16611637420242742,0.1831564886657522,0.26159010831568524,0.2911392405063291,14.694204487378084,-0.004135455889037876,-0.004135455889037876,0.6609163477934331,0.19523174667000015,0.9758072848315693,0.873573987065823,0.8439428519913483,0.873573987065823,0.8691636894136824,0.9746835443037974,79,0
xception,2024,Face2Face,891_876,1,clean,clean,0,0.967121240458911,0.9493670886075949,0.9493670886075949,0.26043108529426,0.28310102249148733,0.26043108529426,0.22672638104602688,0.16366536324512465,0.09728499012642887,0.16366536324512465,0.18192583201929183,0.26649357941249735,0.3037974683544304,14.64589715305763,0.0028402919444856863,0.0028402919444856863,0.6779880686368369,0.4940002721887601,,,,,,,79,0
xception,2024,Face2Face,891_876,1,darkening_sev1,darkening,1,0.9715398780152767,0.9746835443037974,0.9746835443037974,0.26541836291820065,0.2849543647412281,0.26541836291820065,0.23147557171776628,0.16733321508405066,0.09786869136101582,0.16733321508405066,0.18653220659683986,0.2691483290987856,0.3037974683544304,14.653688442857959,0.01116896826255171,0.01116896826255171,0.6429338900348808,0.5429463033811955,0.9972520942196783,0.9606693120035225,0.9479874051986739,0.9606693120035225,0.9580683330954951,0.9746835443037974,79,0
xception,2024,Face2Face,891_876,1,darkening_sev2,darkening,2,0.9813490811782547,1.0,1.0,0.28076603742581613,0.3057624491081709,0.28076603742581613,0.24458323308093832,0.17673187731728104,0.1046084621737464,0.17673187731728104,0.19719620001544488,0.28055225730550215,0.34177215189873417,14.660731774342212,-0.006594176533855961,-0.006594176533855961,0.6007655130911477,0.5809571244105508,0.9859777282112357,0.9204947597786175,0.906818138104694,0.9204947597786175,0.9175197069006785,0.9493670886075949,79,0
xception,2024,Face2Face,891_876,1,darkening_sev3,darkening,3,0.9925272615650033,1.0,1.0,0.3030501664109058,0.3302825338870506,0.3030501664109058,0.25980154173902237,0.19365021796902612,0.11357964876450191,0.19365021796902612,0.21350088506316706,0.2984378798923898,0.35443037974683544,14.646716347223595,-0.007472730890105037,-0.007472730890105037,0.4927358455673049,0.5728721471526955,0.9599955792939143,0.877557371714251,0.8623552095212578,0.877557371714251,0.8749342700769654,0.9493670886075949,79,0
xception,2024,Face2Face,891_876,1,jpeg_sev1,jpeg,1,0.9362118778915345,0.9493670886075949,0.9493670886075949,0.24042267432191752,0.26876721259218184,0.24042267432191752,0.2060917413465006,0.14732291649848195,0.09222564847514159,0.14732291649848195,0.15972244686843226,0.24329562140314487,0.2911392405063291,14.62520397765727,-0.006003573973061898,-0.006003573973061898,0.730247409000427,0.5315134754121492,0.9648615721724795,0.8761545661709417,0.8549473980794277,0.8761545661709417,0.8624173444845031,0.9746835443037974,79,0
xception,2024,Face2Face,891_876,1,jpeg_sev2,jpeg,2,0.3173132367974406,0.27848101265822783,0.27848101265822783,0.06477034316731656,0.06728847035303422,0.06477034316731656,0.06528889566727715,0.03366143722716214,0.021521456127379213,0.03366143722716214,0.04299332893976073,0.0880058191528051,0.08860759493670886,15.71209629879722,0.02541963565454351,0.02541963565454351,0.2915886538397945,0.24954067525170928,0.3289022116499289,0.18328797984582856,0.16101261799601574,0.18328797984582856,0.21378866693957593,0.3291139240506329,79,0
xception,2024,Face2Face,891_876,1,jpeg_sev3,jpeg,3,0.002000283250029599,0.0,0.0,0.0016042610711270227,0.0002690786211246494,0.0016042610711270227,0.003196804676618849,0.0006344491628237773,6.71547699177148e-05,0.0006344491628237773,0.0016126154725008318,0.021130904529077784,0.0,15.974128421348862,0.0010873978228832341,0.0010873978228832341,0.0016975482052127672,0.001548751873099357,0.06829395662495778,0.008916109313716461,0.004892605744337514,0.008916109313716461,0.02944048699247051,0.05063291139240506,79,0
xception,2024,Face2Face,891_876,1,resize_sev1,resize,1,0.9656444278698934,0.9620253164556962,0.9620253164556962,0.2662680392404444,0.29022432624904587,0.2662680392404444,0.2299764783057247,0.16748283110521986,0.09958172235095335,0.16748283110521986,0.18501876998785094,0.2685713156211962,0.31645569620253167,14.624749231942092,-0.0008019501272636086,-0.0008019501272636086,0.6875656288635882,0.6069528992417492,0.9977527233347253,0.9575765212836403,0.939326011741156,0.9575765212836403,0.9570608358420285,0.9873417721518988,79,0
xception,2024,Face2Face,891_876,1,resize_sev2,resize,2,0.9656378208081934,0.9620253164556962,0.9620253164556962,0.26530261394381927,0.289608924928961,0.26530261394381927,0.2289045805927308,0.16667338076593002,0.09941485826874716,0.16667338076593002,0.18354176276019732,0.26777707999645545,0.3037974683544304,14.6247838418695,-0.006669067883793303,-0.006669067883793303,0.6712250932107998,0.6356431211851821,0.9949857458278343,0.9425855819321663,0.922509489327507,0.9425855819321663,0.9403694504311422,0.9873417721518988,79,0
xception,2024,Face2Face,891_876,1,resize_sev3,resize,3,0.915254126397209,0.9367088607594937,0.9367088607594937,0.22405428511048792,0.2410862574394656,0.22405428511048792,0.19672831996240775,0.13854307668717095,0.08184528533880053,0.13854307668717095,0.1536513805967841,0.2358132277469626,0.26582278481012656,14.68129306503489,-0.003138178393621959,-0.003138178393621959,0.6892761712469444,0.674694542655179,0.9294397788030914,0.8153077077469628,0.7761993052045382,0.8153077077469628,0.7945184269021652,0.9873417721518988,79,0
xception,2024,FaceSwap,033_097,1,brightening_sev1,brightening,1,0.24938172633216402,0.21666666666666667,0.21666666666666667,0.09531816983158108,0.0855283320699969,0.09531816983158108,0.09361298242858511,0.06271079699153038,0.03731956043301153,0.06271079699153038,0.07344705078614562,0.0801569747925372,0.016666666666666666,12.62331091562907,-0.09511931651504708,-0.09511931651504708,0.20966467470425412,0.19990232470154293,0.8056755295218286,0.5274266063663472,0.41097394519602204,0.5274266063663472,0.563253613970515,0.4583333333333333,120,0
xception,2024,FaceSwap,033_097,1,brightening_sev2,brightening,2,0.08967741803207896,0.041666666666666664,0.041666666666666664,0.09308562275742052,0.08725584880101551,0.09308562275742052,0.0881146083674815,0.06092910282650596,0.03804789270660139,0.06092910282650596,0.06820781339639774,0.0733308425415469,0.025,12.767669081687927,-0.19399351213263188,-0.19399351213263188,0.06827543679682999,0.061384463333039666,0.7080737509739945,0.4739829263891935,0.3678350252946973,0.4739829263891935,0.5022881116399854,0.2833333333333333,120,0
xception,2024,FaceSwap,033_097,1,brightening_sev3,brightening,3,0.0687395884621461,0.016666666666666666,0.016666666666666666,0.08268149572199787,0.07874358432266751,0.08268149572199787,0.0821571214386151,0.05330604970171928,0.03405642845870627,0.05330604970171928,0.0629014297335161,0.06796161219053873,0.03333333333333333,12.852779324849447,-0.12211071201163574,-0.12211071201163574,0.05061383910457754,0.04385018193667441,0.690632802188573,0.4992440705630914,0.40622774316913457,0.4992440705630914,0.5089702461636584,0.25833333333333336,120,0
xception,2024,FaceSwap,033_097,1,clean,clean,0,0.7268124292604625,0.7583333333333333,0.7583333333333333,0.08169521602432732,0.07332652998825351,0.08169521602432732,0.08867903214206253,0.053441228375481716,0.03207939310976733,0.053441228375481716,0.06926101843784545,0.08530954585966688,0.016666666666666666,12.48727830251058,0.13067103302261482,0.13067103302261482,0.6281755140701232,0.6018747729132883,,,,,,,120,0
xception,2024,FaceSwap,033_097,1,darkening_sev1,darkening,1,0.7792290846351534,0.8083333333333333,0.8083333333333333,0.08724291572630741,0.0847814879090134,0.08724291572630741,0.09007916206254397,0.05759366839984175,0.037670687156759135,0.05759366839984175,0.07051938885612073,0.09041027234255625,0.03333333333333333,12.399240509668987,0.11131144655713192,0.11131144655713192,0.6753480465175623,0.6676911564019974,0.9801350552573834,0.8286321491381354,0.7931839452673787,0.8286321491381354,0.8411990985324534,0.9333333333333333,120,0
xception,2024,FaceSwap,033_097,1,darkening_sev2,darkening,2,0.8800046047816674,0.8833333333333333,0.8833333333333333,0.11056139340977889,0.10828119925479805,0.11056139340977889,0.10139786695739472,0.0754241359830384,0.048846316773593405,0.0754241359830384,0.08087803847005433,0.10819106375975968,0.025,12.09634772936503,0.05710610323585572,0.05710610323585572,0.75456716150123,0.7583858788964183,0.8589200731832695,0.5986586585612652,0.565138930169682,0.5986586585612652,0.6308502396920209,0.875,120,0
xception,2024,FaceSwap,033_097,1,darkening_sev3,darkening,3,0.9778514191508293,0.9833333333333333,0.9833333333333333,0.13353610297219776,0.1331832431685431,0.13353610297219776,0.1137804780124836,0.0934862325204688,0.061071866972545616,0.0934862325204688,0.09245445125957,0.1256218103513411,0.025,11.704964264233906,0.042104121375208116,0.042104121375208116,0.8358407355030067,0.8399282286486899,0.6341326501457688,0.38606552576681624,0.3716988654917333,0.38606552576681624,0.40559788729073504,0.775,120,0
xception,2024,FaceSwap,033_097,1,jpeg_sev1,jpeg,1,0.2492425725155044,0.18333333333333332,0.18333333333333332,0.06861591479542432,0.05562890020994907,0.06861591479542432,0.0785582827077428,0.04335491325751577,0.023483835054436002,0.04335491325751577,0.059953488221742984,0.07046844494587505,0.0,12.660238925615946,0.07093013870956687,0.07093013870956687,0.2097480410802139,0.20030509166341892,0.7622967619893406,0.5587943255318318,0.4906927287505292,0.5587943255318318,0.569833596314139,0.425,120,0
xception,2024,FaceSwap,033_097,1,jpeg_sev2,jpeg,2,0.009439726214623028,0.0,0.0,0.07055695906845462,0.06224431075557491,0.07055695906845462,0.07638734943641826,0.04474593906894569,0.02664945569647147,0.04474593906894569,0.05791365517297798,0.06449127754426126,0.0,12.798788380622863,0.0037754257005265623,0.0037754257005265623,0.007622130298235128,0.007791340663910234,0.6593778729725378,0.4848085919126864,0.39094832585511174,0.4848085919126864,0.5039036125162949,0.24166666666666667,120,0
xception,2024,FaceSwap,033_097,1,jpeg_sev3,jpeg,3,0.0011956210724746975,0.0,0.0,0.10014698423348961,0.1251165374230459,0.10014698423348961,0.0833124145782582,0.06638436223341705,0.05773135574345123,0.06638436223341705,0.06394937152784669,0.06585222339006701,0.18333333333333332,12.938897307713827,0.0008206361804392243,0.0008206361804392243,0.0009259864305021879,0.0009774228182019367,0.6009970840986009,0.2847666298644914,0.19663581106988814,0.2847666298644914,0.3639680649409873,0.24166666666666667,120,0
xception,2024,FaceSwap,033_097,1,resize_sev1,resize,1,0.9951372285683949,1.0,1.0,0.13624479166434,0.13317883533045885,0.13624479166434,0.11291743779740246,0.09573751024384265,0.06102599670658855,0.09573751024384265,0.09170657833306207,0.12459702866471174,0.03333333333333333,11.724023755391439,0.032218666747212424,0.032218666747212424,0.8052267011255025,0.800446886010468,0.591620906043852,0.34958826739737775,0.3381857705545173,0.34958826739737775,0.3639915930747252,0.7583333333333333,120,0
xception,2024,FaceSwap,033_097,1,resize_sev2,resize,2,0.8876088111506154,0.9083333333333333,0.9083333333333333,0.11605527018824684,0.10958501070883996,0.11605527018824684,0.10393831262699633,0.07978098773875705,0.04942251203984416,0.07978098773875705,0.0832130816438055,0.10940456197863155,0.016666666666666666,12.08996639251709,0.08032304335696003,0.08032304335696003,0.7180297898312953,0.7149047997702535,0.6987550549688771,0.42506043592320886,0.3787701446995161,0.42506043592320886,0.45393047980021684,0.8166666666666667,120,0
xception,2024,FaceSwap,033_097,1,resize_sev3,resize,3,0.7905542431088786,0.8166666666666667,0.8166666666666667,0.10803420756739289,0.1023601760810086,0.10803420756739289,0.10361229575777262,0.073382508914169,0.04590118837764924,0.073382508914169,0.08308494933965246,0.10226443140629747,0.016666666666666666,12.236540007591248,-0.09420843052988248,-0.09420843052988248,0.4989828540633122,0.5071633704937994,0.7328350072477662,0.47354386121324266,0.4205612581588909,0.47354386121324266,0.4851502992525662,0.775,120,0
xception,2024,FaceSwap,097_033,1,brightening_sev1,brightening,1,0.9447283629948894,0.9666666666666667,0.9666666666666667,0.07848933944488841,0.09401029660933827,0.07848933944488841,0.06739289297091032,0.05774707412751216,0.04891402276606745,0.05774707412751216,0.05696379617915452,0.07839928373325106,0.16666666666666666,11.813365681966145,0.03320343396626416,0.03320343396626416,0.8093862671859824,0.7605025992699666,0.9297966375808379,0.8379300713505874,0.8035692844416851,0.8379300713505874,0.8468086803826335,0.9666666666666667,120,0
xception,2024,FaceSwap,097_033,1,brightening_sev2,brightening,2,0.8163089320684472,0.85,0.85,0.08394221648763893,0.09894607305412897,0.08394221648763893,0.07141470398522182,0.06268607669755749,0.05191709243846952,0.06268607669755749,0.06095051180126256,0.07698627208052326,0.13333333333333333,12.06681470076243,0.06564647144793226,0.06564647144793226,0.7270179984500525,0.6883469776061247,0.7729187544848151,0.632257823331749,0.5993440023920708,0.632257823331749,0.6470881171425618,0.85,120,0
xception,2024,FaceSwap,097_033,1,brightening_sev3,brightening,3,0.48960254942066966,0.4666666666666667,0.4666666666666667,0.08696122699485383,0.10683614250073778,0.08696122699485383,0.07006124128951692,0.06528335660941434,0.056924862772842394,0.06528335660941434,0.059333509797975165,0.06738105224266992,0.11666666666666667,12.59441888332367,0.014345283585134896,0.014345283585134896,0.4511143528793885,0.42604566467877397,0.42777676175880525,0.27886674156924696,0.2632696555352422,0.27886674156924696,0.3113501407928187,0.4666666666666667,120,0
xception,2024,FaceSwap,097_033,1,clean,clean,0,0.9942705805102984,1.0,1.0,0.07599590571033005,0.09271145737863208,0.07599590571033005,0.06162910335512659,0.0554296416934678,0.04798564141173738,0.0554296416934678,0.05091581795337048,0.0784875547090093,0.16666666666666666,11.689196904500326,-0.004531852900981885,-0.004531852900981885,0.8241027806128841,0.7844643382666011,,,,,,,120,0
xception,2024,FaceSwap,097_033,1,darkening_sev1,darkening,1,0.9962030738592148,1.0,1.0,0.07587277871000968,0.09109269691179808,0.07587277871000968,0.061727390865101615,0.05534526092422145,0.04689268328337876,0.05534526092422145,0.05112218342962637,0.07812027429988007,0.18333333333333332,11.701736450195312,0.007074333727359783,0.007074333727359783,0.8226468432146551,0.7890865117893554,0.9947332924598036,0.9574894015722657,0.9376971358701175,0.9574894015722657,0.965100655134638,1.0,120,0
xception,2024,FaceSwap,097_033,1,darkening_sev2,darkening,2,0.998907192548116,1.0,1.0,0.07530704008549538,0.09005843334984487,0.07530704008549538,0.06059902453808973,0.05479646568127751,0.04628996009580588,0.05479646568127751,0.04985772243713253,0.07728419644260431,0.175,11.684616112709046,-0.0004725679755210825,-0.0004725679755210825,0.8098061390221118,0.7885766527305047,0.9859509990374027,0.9224658301396347,0.9095111563780752,0.9224658301396347,0.9341939375332212,1.0,120,0
xception,2024,FaceSwap,097_033,1,darkening_sev3,darkening,3,0.999918827911218,1.0,1.0,0.07663607444543435,0.09121118187257302,0.07663607444543435,0.06535214916498171,0.05597212334313618,0.046998603425155154,0.05597212334313618,0.05452260220950541,0.07844219861371447,0.15833333333333333,11.759436472256978,-7.828076680501106e-05,-7.828076680501106e-05,0.8079615574950973,0.7637147250274817,0.9812275665380052,0.8893003720629846,0.8747451110044616,0.8893003720629846,0.8936842039256363,1.0,120,0
xception,2024,FaceSwap,097_033,1,jpeg_sev1,jpeg,1,0.6165686048722515,0.5916666666666667,0.5916666666666667,0.08121565270417642,0.10004035817069218,0.08121565270417642,0.06867705658104374,0.06017623615161462,0.052421613726053584,0.06017623615161462,0.05804609438486395,0.07141422667496457,0.09166666666666666,12.424625738461812,0.07278707820611698,0.07278707820611698,0.5479555089266797,0.5164800115065494,0.5414397294184028,0.4026308638173665,0.38267508888144636,0.4026308638173665,0.41948976160852464,0.5916666666666667,120,0
xception,2024,FaceSwap,097_033,1,jpeg_sev2,jpeg,2,0.01966735391955197,0.0,0.0,0.07591635443500845,0.09084131187360024,0.07591635443500845,0.062247477702724326,0.05550944805733675,0.046914158971501516,0.05550944805733675,0.051480683452986876,0.048199049855448754,0.025,13.103895123799642,0.009952066655023326,0.009952066655023326,0.017300539229290684,0.016619770701254262,0.057253565266703124,0.014014421555439811,0.007084115056800228,0.014014421555439811,0.027982602809684023,0.0,120,0
xception,2024,FaceSwap,097_033,1,jpeg_sev3,jpeg,3,0.0033233777915786756,0.0,0.0,0.05201835760502169,0.05426190794350151,0.05201835760502169,0.05146395408259921,0.036181051640548266,0.026656792509167013,0.036181051640548266,0.041466815487890954,0.040633674268955255,0.03333333333333333,13.158629671732585,0.0025966440265619444,0.0025966440265619444,0.00266020036833647,0.0026351522064941924,0.04923968669831279,0.007546683407676604,0.004586503939899208,0.007546683407676604,0.016948575061161597,0.0,120,0
xception,2024,FaceSwap,097_033,1,resize_sev1,resize,1,0.9999910021821657,1.0,1.0,0.07747348094805435,0.09120591539520369,0.07747348094805435,0.06805963424680549,0.05671851192458536,0.046988860952586184,0.05671851192458536,0.05725598503961915,0.07954989064873469,0.15833333333333333,11.74397226969401,-8.899470170337162e-06,-8.899470170337162e-06,0.7816210553050041,0.8052392498900492,0.9791839796893402,0.8774193532526693,0.8543708405317628,0.8774193532526693,0.8823726595747831,1.0,120,0
xception,2024,FaceSwap,097_033,1,resize_sev2,resize,2,0.9927459781368574,1.0,1.0,0.07731295580095904,0.08538145761272646,0.07731295580095904,0.0768689732771976,0.0566972735431752,0.043782897904565715,0.0566972735431752,0.06657367605532535,0.0790115761790279,0.14166666666666666,12.121282227834065,0.017759488647182787,0.017759488647182787,0.7578998900018632,0.80368085221077,0.9255866496060878,0.7576431424730917,0.7630231682610733,0.7576431424730917,0.7008367713560925,1.0,120,0
xception,2024,FaceSwap,097_033,1,resize_sev3,resize,3,0.6793293634584795,0.6666666666666666,0.6666666666666666,0.07688572135066604,0.07279014173642194,0.07688572135066604,0.0767346672604637,0.05691409136913778,0.03668911305685089,0.05691409136913778,0.06668424708941716,0.0706083084862827,0.06666666666666667,12.568393015861512,-0.24314682078547775,-0.24314682078547775,0.23047682537386815,0.24413869109315176,0.47289273613734056,0.2607420917321834,0.26154488950159355,0.2607420917321834,0.2649096177874039,0.6666666666666666,120,0
xception,2024,FaceSwap,360_437,1,brightening_sev1,brightening,1,0.9975928295518934,1.0,1.0,0.33501084795660485,0.35895399318911714,0.33501084795660485,0.28676539464126743,0.21232300271645063,0.12819602713158718,0.21232300271645063,0.2291318447191264,0.331289028135722,0.24742268041237114,15.577404385989475,-0.002407105313133932,-0.002407105313133932,0.7472363652027759,0.23682170315194373,0.9960494262125089,0.9438271666489497,0.9260192081822713,0.9438271666489497,0.9550369626502646,0.9896907216494846,97,0
xception,2024,FaceSwap,360_437,1,brightening_sev2,brightening,2,0.9605326376010462,0.9896907216494846,0.9896907216494846,0.3027423290738991,0.32976138720694564,0.3027423290738991,0.26266580442213133,0.18654266421896248,0.11591373674440404,0.18654266421896248,0.2040282222153961,0.3029819684412273,0.1958762886597938,15.633139983894898,-0.03577378300047408,-0.03577378300047408,0.7013263841418876,0.20904655314828313,0.9588607030817451,0.8327478202030304,0.8192511792368872,0.8327478202030304,0.8441184788137822,0.979381443298969,97,0
xception,2024,FaceSwap,360_437,1,brightening_sev3,brightening,3,0.2028458435280421,0.09278350515463918,0.09278350515463918,0.0505526082298878,0.0337736051897164,0.0505526082298878,0.06772472165926052,0.0237375391824455,0.009667569678452202,0.0237375391824455,0.040148113285390544,0.08246075596116018,0.0,17.15697380931107,-0.030875387476737997,-0.030875387476737997,0.15655156610936843,0.12425660805719103,0.1499101201697169,0.04387592465400301,0.018819969269612758,0.04387592465400301,0.09058544836498397,0.08247422680412371,97,0
xception,2024,FaceSwap,360_437,1,clean,clean,0,0.9916675130731052,0.9896907216494846,0.9896907216494846,0.3374987223381215,0.36051348818213197,0.3374987223381215,0.28518484352514084,0.21451002769017374,0.12899676934217338,0.21451002769017374,0.22714991887436178,0.33198655811517325,0.24742268041237114,15.554768110058971,-0.008116801682206758,-0.008116801682206758,0.77070829832984,0.4002603873149636,,,,,,,97,0
xception,2024,FaceSwap,360_437,1,darkening_sev1,darkening,1,0.9885084993138755,0.9896907216494846,0.9896907216494846,0.33914899851030217,0.36091392292454105,0.33914899851030217,0.28362318205729314,0.2159396333924512,0.12913357861532715,0.2159396333924512,0.22519976549412088,0.3324927485901533,0.26804123711340205,15.536834107231847,-0.005209180036770915,-0.005209180036770915,0.7796019962844775,0.558380727377749,0.996588263402463,0.9496713150635742,0.9381813193320082,0.9496713150635742,0.9606723380319616,1.0,97,0
xception,2024,FaceSwap,360_437,1,darkening_sev2,darkening,2,0.9890338056480762,0.9896907216494846,0.9896907216494846,0.3401139906079112,0.3605925603287795,0.3401139906079112,0.28067846903605,0.2167479076067583,0.1289727145403904,0.2167479076067583,0.22171519128567424,0.33083382857162225,0.2268041237113402,15.541599086879454,-0.0009094259519245057,-0.0009094259519245057,0.7668477318336054,0.5949466880986986,0.9883932445543,0.9095913305812652,0.8869829962947986,0.9095913305812652,0.9310158687886676,1.0,97,0
xception,2024,FaceSwap,360_437,1,darkening_sev3,darkening,3,0.9937565950388761,0.9896907216494846,0.9896907216494846,0.34203433132910943,0.3614727864268951,0.34203433132910943,0.2827187893880657,0.21853698309717942,0.1294150236013032,0.21853698309717942,0.22403853099623106,0.32976983143030225,0.26804123711340205,15.59246273630673,-0.003387576833213717,-0.003387576833213717,0.7236371140197381,0.5313060432672501,0.985365341276733,0.8924461234856341,0.8632822788573751,0.8924461234856341,0.9189424447019157,1.0,97,0
xception,2024,FaceSwap,360_437,1,jpeg_sev1,jpeg,1,0.9713020810146922,0.9896907216494846,0.9896907216494846,0.3206150923206297,0.347462370722432,0.3206150923206297,0.27551629113224935,0.2008447176066827,0.12334217334996013,0.2008447176066827,0.21713351319020344,0.3198045866647901,0.21649484536082475,15.546010449989554,-0.028258578678996248,-0.028258578678996248,0.7987994164439667,0.43575298115995126,0.9853537188961834,0.9066385939408375,0.8893420449275005,0.9066385939408375,0.9134438269363802,1.0,97,0
xception,2024,FaceSwap,360_437,1,jpeg_sev2,jpeg,2,0.4746587676255359,0.44329896907216493,0.44329896907216493,0.14055303972612065,0.15039926682926905,0.14055303972612065,0.13039973864660165,0.08144976486152268,0.05100823711418339,0.08144976486152268,0.09278783704463715,0.16018791213338957,0.1134020618556701,16.373417667506896,-0.21709707890128352,-0.21709707890128352,0.40223565039623377,0.2652065450596844,0.5694590226321473,0.3850029361428169,0.36940680132337067,0.3850029361428169,0.40610058905220614,0.4329896907216495,97,0
xception,2024,FaceSwap,360_437,1,jpeg_sev3,jpeg,3,0.006318801781162572,0.0,0.0,0.05272648912457133,0.039444028158314104,0.05272648912457133,0.06024026352405547,0.024602286557179998,0.011621987585357903,0.024602286557179998,0.035161436281491945,0.06633103572462958,0.08247422680412371,17.094562097923042,0.0034821086389746664,0.0034821086389746664,0.006081311699716947,0.005303462095736814,0.028911057015859536,0.00030752311709039676,0.0,0.00030752311709039676,0.012282411164342779,0.010309278350515464,97,0
xception,2024,FaceSwap,360_437,1,resize_sev1,resize,1,0.9841769121049606,0.9896907216494846,0.9896907216494846,0.33705652804002195,0.3598358890423665,0.33705652804002195,0.283174927875867,0.21405002026280456,0.1286630946887121,0.21405002026280456,0.22467841509031308,0.33085278258705936,0.24742268041237114,15.550157232382864,-0.006288484814240745,-0.006288484814240745,0.7749898330951782,0.4980143378248688,0.9966457174742841,0.9615573155749624,0.9540356079918909,0.9615573155749624,0.965451817992278,1.0,97,0
xception,2024,FaceSwap,360_437,1,resize_sev2,resize,2,0.9851254593465746,0.9896907216494846,0.9896907216494846,0.33684502788115067,0.3577641711338032,0.33684502788115067,0.2806658071710934,0.21382029715889708,0.1276686937585669,0.21382029715889708,0.22174599131812367,0.3283994917353124,0.24742268041237114,15.55403773317632,-0.00482453338648239,-0.00482453338648239,0.7695104572537941,0.5324741627963394,0.9921113128239362,0.9289543782505508,0.9143824346906857,0.9289543782505508,0.9372119874323384,1.0,97,0
xception,2024,FaceSwap,360_437,1,resize_sev3,resize,3,0.9487234572159875,0.9381443298969072,0.9381443298969072,0.3333883261592381,0.35245006625448183,0.3333883261592381,0.2769769753060758,0.21078995313209578,0.12506027624214008,0.21078995313209578,0.21800412476394176,0.32210440205241714,0.1958762886597938,15.553127259323277,-0.04139794824049641,-0.04139794824049641,0.7306130508479384,0.5915399496587589,0.9739082942745134,0.8516861160171775,0.8332019754484544,0.8516861160171775,0.864905849610024,0.9484536082474226,97,0
xception,2024,FaceSwap,435_456,1,brightening_sev1,brightening,1,0.9470346185590038,0.957983193277311,0.957983193277311,0.008656799584709277,0.012276029747945602,0.008656799584709277,0.009042796110028839,0.007688720399389312,0.009688737527621468,0.007688720399389312,0.00839121090824138,0.00927135808142116,0.025210084033613446,12.790140873243828,-0.028136988587192217,-0.028136988587192217,0.8188983308686484,0.6011183904674678,0.9895169049768252,0.9162932579966929,0.884807035000121,0.9162932579966929,0.9298865094411829,0.9831932773109243,119,0
xception,2024,FaceSwap,435_456,1,brightening_sev2,brightening,2,0.9711750307503868,0.9747899159663865,0.9747899159663865,0.007048091617590449,0.010895773745468355,0.007048091617590449,0.008723976792714446,0.006136582551056905,0.008393702865068126,0.006136582551056905,0.008004289085499716,0.008796944837467272,0.01680672268907563,12.769649369376046,-0.01981464241232187,-0.01981464241232187,0.8496206393543663,0.5504287436307103,0.9728824211664074,0.8728130767324409,0.8112109040637658,0.8728130767324409,0.898055744490048,0.9663865546218487,119,0
